frame,condition,psnr_bic,ssim_bic,lpips_bic,psnr_sr,ssim_sr,lpips_sr,psnr_swinir,ssim_swinir,lpips_swinir,psnr_sr_ft,ssim_sr_ft,lpips_sr_ft
day_street_f001255.png,day,20.49997245611506,0.5152865330923432,0.7148235440254211,18.911725916988736,0.5241380054665373,0.3096974492073059,18.889266823634216,0.5194667893668258,0.3344421684741974,20.105505047186043,0.6117586677247772,0.1651739925146103
day_street_f001322.png,day,20.578450298650107,0.5187352455099103,0.7072886228561401,18.921691746796657,0.5279478103620169,0.306775838136673,18.768509111750127,0.5164963052288979,0.33129966259002686,20.159715024072984,0.6114427601813689,0.15723128616809845
day_street_f001388.png,day,20.582696619055902,0.5155852208857854,0.7107805013656616,18.97729318485841,0.5223319103264744,0.3074975907802582,18.881595193572483,0.5169527108504721,0.32206350564956665,20.14068917542028,0.6035161300463313,0.16712023317813873
day_street_f001454.png,day,20.57353937517314,0.5154994997713088,0.7091147899627686,18.977016436353715,0.5233974508811395,0.3049207925796509,18.84458994940708,0.5162187367761194,0.32570600509643555,20.25196752257182,0.6091319847779522,0.16638541221618652
day_street_f001520.png,day,20.494394032539876,0.5181686800225906,0.7137184739112854,18.861997687152158,0.5244174186570404,0.29774296283721924,18.96910070401578,0.5286503186392851,0.3146771192550659,20.18469150289503,0.6140131487838677,0.16211089491844177
day_street_f001586.png,day,20.517045623007448,0.5140695460977925,0.7124074697494507,18.928270275393025,0.5179764966149835,0.30888086557388306,18.863843056994348,0.5127377520540373,0.3277261257171631,20.125407281312462,0.6026441064473043,0.16505344212055206
day_street_f001652.png,day,20.350377486683282,0.5044126562419659,0.7188898921012878,18.867839382936218,0.5097820445538294,0.31351912021636963,18.819475929181163,0.5117273695873593,0.3222842812538147,20.072709259560078,0.5990904436949308,0.1700953245162964
day_street_f001718.png,day,20.55165798108698,0.5212501157730657,0.712551474571228,18.901709080037147,0.5256302148550794,0.3067093789577484,18.958000476673227,0.5229175498803807,0.3296372890472412,20.185257831576603,0.6096499624241817,0.16416490077972412
day_street_f001784.png,day,20.370054411531974,0.5081844602651164,0.7197428941726685,18.753200697456755,0.5111095059622414,0.3144579231739044,18.793856792657223,0.5114727221885502,0.327589750289917,20.10899386841041,0.6026135064595285,0.17121845483779907
day_street_f001850.png,day,20.47572243595116,0.5231254392693492,0.7031794190406799,18.916468812884716,0.5279224433808057,0.3031963109970093,18.977104965778913,0.5306709821836585,0.3180080056190491,20.115949820434107,0.6139296798674626,0.16346827149391174
day_street_f001916.png,day,20.63466917864382,0.5325482727225342,0.6891370415687561,18.914117113983405,0.5356722167829963,0.30205005407333374,19.024803664908823,0.5345119586198223,0.32914525270462036,20.259228408998876,0.6218432965102192,0.16511887311935425
day_street_f001983.png,day,20.280879776579383,0.5036616941367176,0.7163382172584534,18.72717887757241,0.511803515943175,0.3098468780517578,18.795418512906565,0.5125782711917557,0.3241102993488312,19.990652823331466,0.5979385107694836,0.17019584774971008
day_street_f002049.png,day,20.3527708934454,0.5046930634673875,0.7270464897155762,18.627810846882674,0.5081709077102351,0.31451624631881714,18.71082829599062,0.5101795821740874,0.33038461208343506,20.027215038342522,0.599348458870825,0.16895624995231628
day_street_f002115.png,day,20.374995507930866,0.506364944898037,0.724932074546814,18.719900785344596,0.5144210575103094,0.3147376775741577,18.75319783658552,0.5129229359236073,0.3279139995574951,20.014699036995633,0.5984023179091779,0.16741903126239777
day_street_f002181.png,day,20.37519550846867,0.5089290259059535,0.7235419750213623,18.625742656111367,0.5078599833583799,0.31824612617492676,18.717872772976023,0.5127822308898796,0.3366983234882355,19.99830105958976,0.5970679975505363,0.17415428161621094
day_street_f002247.png,day,20.53167399709823,0.5300887980669504,0.6909337043762207,18.855763943250587,0.5307060698083113,0.3017194867134094,18.76487580148562,0.532757161718921,0.32700759172439575,20.054289093010922,0.6136203697350513,0.1610909402370453
day_street_f002313.png,day,20.17651070795086,0.5045647744191993,0.710969090461731,18.58945304994868,0.5102617880233059,0.30426788330078125,18.442567474170353,0.5097360217016144,0.32987180352211,19.808541008682692,0.5947960904431854,0.16866140067577362
day_street_f002379.png,day,20.16716797267986,0.5032269976689292,0.7165817618370056,18.63573349097028,0.5104388598212868,0.3039283752441406,18.638049893851264,0.51479263025747,0.3216199278831482,19.82477463160536,0.5950332767001058,0.16883423924446106
day_street_f002445.png,day,20.308831495825356,0.5127998226429148,0.7121508717536926,18.80597508863762,0.5185539633162105,0.30865389108657837,18.743533929569526,0.521376346198486,0.3200949728488922,19.917925835353884,0.6025202300119513,0.16956831514835358
day_street_f002511.png,day,20.264850930459634,0.5046390304499532,0.7245679497718811,18.72501527008719,0.5110140198102894,0.3139534592628479,18.77484034658279,0.5159978691283414,0.3237057030200958,19.978384087592143,0.5984874033348198,0.17079517245292664
day_street_f002577.png,day,20.372533276495275,0.5142253930983016,0.7120872139930725,18.804888741077068,0.5215412074943414,0.30879682302474976,18.690538800951252,0.5199632559446395,0.3328685760498047,19.998010797522117,0.6037442068548832,0.170312762260437
day_street_f002644.png,day,20.382138176047793,0.5156724096610876,0.718734860420227,18.91154490705762,0.5305705477935155,0.29529595375061035,18.69242751473091,0.5254921126376368,0.31707996129989624,20.020669212188604,0.6114242341249932,0.15897174179553986
day_street_f002710.png,day,20.32357064423367,0.5114003276697744,0.7179310321807861,19.01904415678801,0.5300422842153569,0.3027764558792114,18.732015758424442,0.5193143951766074,0.31692248582839966,20.011476856347343,0.6053381383165153,0.16331838071346283
